region,load_balancer_id,load_balancer_name,load_balancer_status,provider,target_protocol,listener_port,member_port,pool_algorithm,health_monitor_type,health_monitor_delay,health_monitor_timeout,health_monitor_attempts,vip_public_ips,vip_private_ips,source_member_ip,source_member_port,source_member_condition,source_member_status,source_server_id,source_server_name,target_server_name,member_include_in_deploy,member_match_note
iad,414358,frontend- Load-Balancer-01,ACTIVE,amphora,HTTP,80,80,LEAST_CONNECTIONS,,,,,162.209.114.100;2001:4802:7901:0000:b5fb:af78:0000:0003,,10.176.193.161,80,ENABLED,ONLINE,7c7f7240-9973-43b6-9b14-bf4969806e86,u24-FrontEnd,u24-FrontEnd,yes,exact_private_ip_match
